,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
0,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011405229568481445,0.0024398326873779296,0.0005434274673461914,RCA+kNN,balance-scale
1,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002281045913696289,0.009724998474121093,0.0011151552200317383,RCA+kNN,balance-scale
2,"Input contains NaN, infinity or a value too large for dtype('float64').",1,0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0034215688705444337,0.02197849750518799,0.0016410112380981444,RCA+kNN,balance-scale
3,Cascading:low >= high,1,0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004562091827392578,0.04279341697692871,0.0016410112380981444,RCA+kNN,balance-scale
4,Cascading:low >= high,1,0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005702614784240723,0.06292309761047363,0.0016410112380981444,RCA+kNN,balance-scale
5,Cascading:low >= high,1,0,2,10,0.873015873015873,0.5833333333333334,0.746031746031746,0.9206349206349206,0.8412698412698413,0.873015873015873,0.873015873015873,0.8253968253968254,0.746031746031746,0.6885245901639344,0.09899641835705153,0.006843137741088867,0.06433026790618897,0.002108168601989746,RCA+kNN,balance-scale
6,Cascading:low >= high,1,0,2,50,0.9047619047619048,0.8,0.8412698412698413,0.8412698412698413,0.8888888888888888,0.9047619047619048,0.8571428571428571,0.8571428571428571,0.8412698412698413,0.8360655737704918,0.03163580681907182,0.007983660697937012,0.07018427848815918,0.002550697326660156,RCA+kNN,balance-scale
7,Cascading:low >= high,1,0,2,100,0.8253968253968254,0.65,0.8571428571428571,0.7301587301587301,0.873015873015873,0.9365079365079365,0.873015873015873,0.7777777777777778,0.7936507936507936,0.7540983606557377,0.07919942623338706,0.009124183654785156,0.08062872886657715,0.0029999256134033204,RCA+kNN,balance-scale
8,Cascading:low >= high,1,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010264706611633301,0.09111177921295166,0.0029999256134033204,RCA+kNN,balance-scale
9,Cascading:low >= high,1,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011405229568481445,0.10168092250823975,0.0029999256134033204,RCA+kNN,balance-scale
10,Cascading:low >= high,1,0,3,10,0.7777777777777778,0.7666666666666667,0.8253968253968254,0.6190476190476191,0.8412698412698413,0.9047619047619048,0.7936507936507936,0.9206349206349206,0.8095238095238095,0.819672131147541,0.07882135367763055,0.01254575252532959,0.10314927101135254,0.003467893600463867,RCA+kNN,balance-scale
11,Cascading:low >= high,1,0,3,50,0.7936507936507936,0.7666666666666667,0.9206349206349206,0.7142857142857143,0.8888888888888888,0.9047619047619048,0.8253968253968254,0.7301587301587301,0.8412698412698413,0.7868852459016393,0.06807817278474498,0.013686275482177735,0.10866732597351074,0.00391237735748291,RCA+kNN,balance-scale
12,Cascading:low >= high,1,0,3,100,0.7142857142857143,0.6166666666666667,0.8412698412698413,0.6984126984126984,0.8888888888888888,0.9047619047619048,0.7777777777777778,0.7142857142857143,0.7301587301587301,0.7049180327868853,0.0877059840190996,0.014826798439025879,0.11947023868560791,0.0043610334396362305,RCA+kNN,balance-scale
13,Cascading:low >= high,1,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015967321395874024,0.12710881233215332,0.0043610334396362305,RCA+kNN,balance-scale
14,Cascading:low >= high,1,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017107844352722168,0.1343358039855957,0.0043610334396362305,RCA+kNN,balance-scale
15,Cascading:low >= high,1,0,5,10,0.7301587301587301,0.75,0.873015873015873,0.873015873015873,0.9047619047619048,0.873015873015873,0.8095238095238095,0.9206349206349206,0.8095238095238095,0.9016393442622951,0.06291520355310196,0.018248367309570312,0.13577282428741455,0.004821467399597168,RCA+kNN,balance-scale
16,Cascading:low >= high,1,0,5,50,0.746031746031746,0.6166666666666667,0.8412698412698413,0.7619047619047619,0.873015873015873,0.9047619047619048,0.8095238095238095,0.7142857142857143,0.6984126984126984,0.6885245901639344,0.08615381129528828,0.019388890266418456,0.14121003150939943,0.005281305313110352,RCA+kNN,balance-scale
17,Cascading:low >= high,1,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020529413223266603,0.1459040641784668,0.005281305313110352,RCA+kNN,balance-scale
18,Cascading:low >= high,1,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021669936180114747,0.1509385108947754,0.005281305313110352,RCA+kNN,balance-scale
19,Cascading:low >= high,1,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02281045913696289,0.15596914291381836,0.005281305313110352,RCA+kNN,balance-scale
20,Cascading:low >= high,1,0,7,10,0.8412698412698413,0.75,0.8888888888888888,0.6825396825396826,0.8888888888888888,0.8888888888888888,0.8571428571428571,0.8888888888888888,0.8253968253968254,0.8032786885245902,0.06602428202305063,0.023950982093811034,0.15753490924835206,0.006413578987121582,RCA+kNN,balance-scale
21,Cascading:low >= high,1,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02509150505065918,0.16150228977203368,0.006413578987121582,RCA+kNN,balance-scale
22,Cascading:low >= high,1,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026232028007507326,0.1658069133758545,0.006413578987121582,RCA+kNN,balance-scale
23,Cascading:low >= high,1,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02737255096435547,0.1697777271270752,0.006413578987121582,RCA+kNN,balance-scale
24,Cascading:low >= high,1,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028513073921203613,0.17375450134277343,0.006413578987121582,RCA+kNN,balance-scale
25,Cascading:low >= high,1,0,10,10,0.873015873015873,0.7,0.873015873015873,0.7777777777777778,0.873015873015873,0.9206349206349206,0.7936507936507936,0.8571428571428571,0.8253968253968254,0.7213114754098361,0.06823649159215009,0.029653596878051757,0.17534146308898926,0.007112956047058106,RCA+kNN,balance-scale
26,Cascading:low >= high,1,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0307941198348999,0.17828023433685303,0.007112956047058106,RCA+kNN,balance-scale
27,Cascading:low >= high,1,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03193464279174805,0.18162915706634522,0.007112956047058106,RCA+kNN,balance-scale
28,Cascading:low >= high,1,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03307516574859619,0.18498003482818604,0.007112956047058106,RCA+kNN,balance-scale
29,Cascading:low >= high,1,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034215688705444336,0.18797528743743896,0.007112956047058106,RCA+kNN,balance-scale
30,Cascading:low >= high,1,0,16,10,0.7619047619047619,0.6333333333333333,0.8888888888888888,0.7301587301587301,0.8888888888888888,0.9047619047619048,0.8571428571428571,0.7936507936507936,0.7619047619047619,0.7213114754098361,0.08455535539497239,0.03535621166229248,0.189630389213562,0.007806015014648437,RCA+kNN,balance-scale
31,Cascading:low >= high,1,0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036496734619140624,0.19177627563476562,0.007806015014648437,RCA+kNN,balance-scale
32,Cascading:low >= high,1,0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03763725757598877,0.19388217926025392,0.007806015014648437,RCA+kNN,balance-scale
33,Cascading:low >= high,1,0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03877778053283691,0.19601054191589357,0.007806015014648437,RCA+kNN,balance-scale
34,Cascading:low >= high,1,0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03991830348968506,0.19816133975982667,0.007806015014648437,RCA+kNN,balance-scale
35,Cascading:low >= high,1,0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041058826446533206,0.19962282180786134,0.007806015014648437,RCA+kNN,balance-scale
36,Cascading:low >= high,1,0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042199349403381346,0.20108585357666015,0.007806015014648437,RCA+kNN,balance-scale
37,Cascading:low >= high,1,0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043339872360229494,0.20255205631256104,0.007806015014648437,RCA+kNN,balance-scale
38,Cascading:low >= high,1,0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044480395317077634,0.20402867794036866,0.007806015014648437,RCA+kNN,balance-scale
39,Cascading:low >= high,1,0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04562091827392578,0.20552425384521483,0.007806015014648437,RCA+kNN,balance-scale
40,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04676144123077393,0.20796408653259277,0.008614873886108399,RCA+kNN,balance-scale
41,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04790196418762207,0.21524925231933595,0.009367561340332032,RCA+kNN,balance-scale
42,"Input contains NaN, infinity or a value too large for dtype('float64').",2,0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049042487144470216,0.22750275135040282,0.010518336296081543,RCA+kNN,balance-scale
43,Cascading:low >= high,2,0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05018301010131836,0.24831767082214357,0.010518336296081543,RCA+kNN,balance-scale
44,Cascading:low >= high,2,0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051323533058166504,0.2684473514556885,0.010518336296081543,RCA+kNN,balance-scale
45,Cascading:low >= high,2,0,2,10,0.8253968253968254,0.48333333333333334,0.6984126984126984,0.9047619047619048,0.8253968253968254,0.873015873015873,0.873015873015873,0.746031746031746,0.7142857142857143,0.5409836065573771,0.13576239551324953,0.05246405601501465,0.2698545217514038,0.011434173583984375,RCA+kNN,balance-scale
46,Cascading:low >= high,2,0,2,50,0.8095238095238095,0.6166666666666667,0.7619047619047619,0.7301587301587301,0.8571428571428571,0.8571428571428571,0.746031746031746,0.6825396825396826,0.7301587301587301,0.6229508196721312,0.08073502763842633,0.05360457897186279,0.275708532333374,0.012118268013000488,RCA+kNN,balance-scale
47,Cascading:low >= high,2,0,2,100,0.6666666666666666,0.5833333333333334,0.6984126984126984,0.6031746031746031,0.7142857142857143,0.8253968253968254,0.7301587301587301,0.6507936507936508,0.6031746031746031,0.5409836065573771,0.07956389384220475,0.05474510192871094,0.286152982711792,0.01278235912322998,RCA+kNN,balance-scale
48,Cascading:low >= high,2,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05588562488555908,0.2966360330581665,0.01278235912322998,RCA+kNN,balance-scale
49,Cascading:low >= high,2,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05702614784240723,0.30720517635345457,0.01278235912322998,RCA+kNN,balance-scale
50,Cascading:low >= high,2,0,3,10,0.6825396825396826,0.6333333333333333,0.6666666666666666,0.42857142857142855,0.6666666666666666,0.7777777777777778,0.6666666666666666,0.8095238095238095,0.7936507936507936,0.6065573770491803,0.10493717043865912,0.058166670799255374,0.3086735248565674,0.01325540542602539,RCA+kNN,balance-scale
51,Cascading:low >= high,2,0,3,50,0.6507936507936508,0.65,0.6984126984126984,0.6349206349206349,0.7142857142857143,0.8095238095238095,0.6825396825396826,0.5873015873015873,0.7142857142857143,0.6557377049180327,0.05695546179942964,0.059307193756103514,0.3141915798187256,0.013710474967956543,RCA+kNN,balance-scale
52,Cascading:low >= high,2,0,3,100,0.6190476190476191,0.5166666666666667,0.6666666666666666,0.6349206349206349,0.7142857142857143,0.8253968253968254,0.6349206349206349,0.5555555555555556,0.5555555555555556,0.4918032786885246,0.09439172450387773,0.06044771671295166,0.32499449253082274,0.014167261123657227,RCA+kNN,balance-scale
53,Cascading:low >= high,2,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0615882396697998,0.33263306617736815,0.014167261123657227,RCA+kNN,balance-scale
54,Cascading:low >= high,2,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06272876262664795,0.3398600578308105,0.014167261123657227,RCA+kNN,balance-scale
55,Cascading:low >= high,2,0,5,10,0.6031746031746031,0.5666666666666667,0.8095238095238095,0.7301587301587301,0.8888888888888888,0.8253968253968254,0.6666666666666666,0.873015873015873,0.6825396825396826,0.8852459016393442,0.11353512300865351,0.0638692855834961,0.3412970781326294,0.014642000198364258,RCA+kNN,balance-scale
56,Cascading:low >= high,2,0,5,50,0.6349206349206349,0.5333333333333333,0.6984126984126984,0.6507936507936508,0.7142857142857143,0.8095238095238095,0.6666666666666666,0.5555555555555556,0.5873015873015873,0.5245901639344263,0.08547908862149951,0.06500980854034424,0.34673428535461426,0.015099811553955077,RCA+kNN,balance-scale
57,Cascading:low >= high,2,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06615033149719238,0.35142831802368163,0.015099811553955077,RCA+kNN,balance-scale
58,Cascading:low >= high,2,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06729085445404052,0.3564627647399902,0.015099811553955077,RCA+kNN,balance-scale
59,Cascading:low >= high,2,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06843137741088867,0.3614933967590332,0.015099811553955077,RCA+kNN,balance-scale
60,Cascading:low >= high,2,0,7,10,0.746031746031746,0.55,0.7936507936507936,0.6349206349206349,0.8412698412698413,0.8571428571428571,0.7301587301587301,0.7777777777777778,0.7301587301587301,0.7213114754098361,0.08716290403511405,0.06957190036773682,0.3630591630935669,0.015568232536315918,RCA+kNN,balance-scale
61,Cascading:low >= high,2,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07071242332458497,0.3670265436172485,0.015568232536315918,RCA+kNN,balance-scale
62,Cascading:low >= high,2,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0718529462814331,0.37133116722106935,0.015568232536315918,RCA+kNN,balance-scale
63,Cascading:low >= high,2,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07299346923828125,0.37530198097229006,0.015568232536315918,RCA+kNN,balance-scale
64,Cascading:low >= high,2,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0741339921951294,0.37927875518798826,0.015568232536315918,RCA+kNN,balance-scale
65,Cascading:low >= high,2,0,10,10,0.7936507936507936,0.55,0.7936507936507936,0.746031746031746,0.7936507936507936,0.8253968253968254,0.6825396825396826,0.6666666666666666,0.6666666666666666,0.5901639344262295,0.08948200990322538,0.07527451515197754,0.3808657169342041,0.016065430641174317,RCA+kNN,balance-scale
66,Cascading:low >= high,2,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07641503810882569,0.38380448818206786,0.016065430641174317,RCA+kNN,balance-scale
67,Cascading:low >= high,2,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07755556106567382,0.3871534109115601,0.016065430641174317,RCA+kNN,balance-scale
68,Cascading:low >= high,2,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07869608402252197,0.39050428867340087,0.016065430641174317,RCA+kNN,balance-scale
69,Cascading:low >= high,2,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07983660697937012,0.3934995412826538,0.016065430641174317,RCA+kNN,balance-scale
70,Cascading:low >= high,2,0,16,10,0.6507936507936508,0.55,0.6984126984126984,0.6825396825396826,0.7142857142857143,0.8412698412698413,0.6666666666666666,0.6349206349206349,0.6349206349206349,0.5409836065573771,0.08088228203447533,0.08097712993621826,0.39515464305877684,0.016573643684387206,RCA+kNN,balance-scale
71,Cascading:low >= high,2,0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08211765289306641,0.39730052947998046,0.016573643684387206,RCA+kNN,balance-scale
72,Cascading:low >= high,2,0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08325817584991455,0.39940643310546875,0.016573643684387206,RCA+kNN,balance-scale
73,Cascading:low >= high,2,0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08439869880676269,0.4015347957611084,0.016573643684387206,RCA+kNN,balance-scale
74,Cascading:low >= high,2,0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08553922176361084,0.4036855936050415,0.016573643684387206,RCA+kNN,balance-scale
75,Cascading:low >= high,2,0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08667974472045899,0.40514707565307617,0.016573643684387206,RCA+kNN,balance-scale
76,Cascading:low >= high,2,0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08782026767730713,0.406610107421875,0.016573643684387206,RCA+kNN,balance-scale
77,Cascading:low >= high,2,0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08896079063415527,0.4080763101577759,0.016573643684387206,RCA+kNN,balance-scale
78,Cascading:low >= high,2,0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09010131359100342,0.4095529317855835,0.016573643684387206,RCA+kNN,balance-scale
79,Cascading:low >= high,2,0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09124183654785156,0.41104850769042967,0.016573643684387206,RCA+kNN,balance-scale
80,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09238235950469971,0.41348834037780763,0.017159652709960938,RCA+kNN,balance-scale
81,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09352288246154786,0.4207735061645508,0.017629623413085938,RCA+kNN,balance-scale
82,"Input contains NaN, infinity or a value too large for dtype('float64').",4,0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09466340541839599,0.43302700519561765,0.01810915470123291,RCA+kNN,balance-scale
83,Cascading:low >= high,4,0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09580392837524414,0.4538419246673584,0.01810915470123291,RCA+kNN,balance-scale
84,Cascading:low >= high,4,0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09694445133209229,0.4739716053009033,0.01810915470123291,RCA+kNN,balance-scale
85,Cascading:low >= high,4,0,2,10,0.8412698412698413,0.65,0.7142857142857143,0.9365079365079365,0.8095238095238095,0.8412698412698413,0.873015873015873,0.7619047619047619,0.746031746031746,0.6229508196721312,0.09428116027111264,0.09808497428894043,0.4753787755966187,0.01854219436645508,RCA+kNN,balance-scale
86,Cascading:low >= high,4,0,2,50,0.8095238095238095,0.75,0.8253968253968254,0.7301587301587301,0.8253968253968254,0.873015873015873,0.7777777777777778,0.7619047619047619,0.8253968253968254,0.6885245901639344,0.0522879664496659,0.09922549724578858,0.4812327861785889,0.01895146369934082,RCA+kNN,balance-scale
87,Cascading:low >= high,4,0,2,100,0.746031746031746,0.7,0.7301587301587301,0.7142857142857143,0.7777777777777778,0.8412698412698413,0.746031746031746,0.746031746031746,0.7619047619047619,0.6885245901639344,0.04124187846503054,0.10036602020263671,0.49167723655700685,0.01935915946960449,RCA+kNN,balance-scale
88,Cascading:low >= high,4,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10150654315948486,0.5021602869033813,0.01935915946960449,RCA+kNN,balance-scale
89,Cascading:low >= high,4,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10264706611633301,0.5127294301986695,0.01935915946960449,RCA+kNN,balance-scale
90,Cascading:low >= high,4,0,3,10,0.7301587301587301,0.7166666666666667,0.746031746031746,0.6031746031746031,0.8095238095238095,0.8571428571428571,0.7619047619047619,0.8888888888888888,0.8095238095238095,0.639344262295082,0.08540003008308834,0.10378758907318116,0.5141977787017822,0.019767212867736816,RCA+kNN,balance-scale
91,Cascading:low >= high,4,0,3,50,0.8253968253968254,0.7,0.7936507936507936,0.7777777777777778,0.746031746031746,0.8571428571428571,0.7777777777777778,0.7142857142857143,0.7777777777777778,0.7049180327868853,0.04914675914416706,0.1049281120300293,0.5197158336639405,0.02017951011657715,RCA+kNN,balance-scale
92,Cascading:low >= high,4,0,3,100,0.7301587301587301,0.6333333333333333,0.7619047619047619,0.6984126984126984,0.7619047619047619,0.8888888888888888,0.746031746031746,0.7142857142857143,0.7777777777777778,0.6557377049180327,0.06742176495401092,0.10606863498687744,0.5305187463760376,0.020725297927856445,RCA+kNN,balance-scale
93,Cascading:low >= high,4,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10720915794372558,0.538157320022583,0.020725297927856445,RCA+kNN,balance-scale
94,Cascading:low >= high,4,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10834968090057373,0.5453843116760254,0.020725297927856445,RCA+kNN,balance-scale
95,Cascading:low >= high,4,0,5,10,0.746031746031746,0.6,0.7936507936507936,0.746031746031746,0.873015873015873,0.8888888888888888,0.7301587301587301,0.8412698412698413,0.8095238095238095,0.9016393442622951,0.08695586120138626,0.10949020385742188,0.5468213319778442,0.021251153945922852,RCA+kNN,balance-scale
96,Cascading:low >= high,4,0,5,50,0.7301587301587301,0.6333333333333333,0.7777777777777778,0.6666666666666666,0.7936507936507936,0.8571428571428571,0.7936507936507936,0.746031746031746,0.8095238095238095,0.639344262295082,0.07248227604058095,0.11063072681427003,0.5522585391998291,0.02169344425201416,RCA+kNN,balance-scale
97,Cascading:low >= high,4,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11177124977111816,0.5569525718688965,0.02169344425201416,RCA+kNN,balance-scale
98,Cascading:low >= high,4,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1129117727279663,0.5619870185852051,0.02169344425201416,RCA+kNN,balance-scale
99,Cascading:low >= high,4,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11405229568481445,0.567017650604248,0.02169344425201416,RCA+kNN,balance-scale
100,Cascading:low >= high,4,0,7,10,0.8571428571428571,0.7166666666666667,0.8095238095238095,0.7142857142857143,0.8095238095238095,0.873015873015873,0.7936507936507936,0.8095238095238095,0.8095238095238095,0.7540983606557377,0.050116583982804795,0.1151928186416626,0.5685834169387818,0.02211635112762451,RCA+kNN,balance-scale
101,Cascading:low >= high,4,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11633334159851075,0.5725507974624634,0.02211635112762451,RCA+kNN,balance-scale
102,Cascading:low >= high,4,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747386455535888,0.5768554210662842,0.02211635112762451,RCA+kNN,balance-scale
103,Cascading:low >= high,4,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11861438751220703,0.5808262348175048,0.02211635112762451,RCA+kNN,balance-scale
104,Cascading:low >= high,4,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11975491046905518,0.5848030090332031,0.02211635112762451,RCA+kNN,balance-scale
