,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,technique,dataset
50,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9545454545454546,0.85,0.7619047619047619,0.8095238095238095,0.9047619047619048,0.0,0.9047619047619048,0.0,0.95,0.8,0.75,10000,0.05,True,0.3520028231690401,0.1859954595565796,672.8500863552093,0.04068245887756348,stand+SDML+kNN,sonar
51,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.9,0.7619047619047619,0.5238095238095238,0.9047619047619048,0.7619047619047619,0.0,0.7142857142857143,0.85,1.0,0.75,10000,0.05,False,0.2705162773906168,0.18964242935180664,674.3490869998932,0.04123618602752686,stand+SDML+kNN,sonar
52,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.85,0.8095238095238095,0.7619047619047619,1.0,0.6666666666666666,0.8095238095238095,0.8571428571428571,0.75,0.8,0.75,10000,0.1,True,0.08154434350261312,0.1932893991470337,675.3951456308365,0.0418494701385498,stand+SDML+kNN,sonar
53,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.75,0.6666666666666666,0.7142857142857143,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.6190476190476191,0.9,0.85,0.75,10000,0.1,False,0.08385394247050823,0.19693636894226074,676.961341547966,0.04247589111328125,stand+SDML+kNN,sonar
54,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8181818181818182,0.7,0.9047619047619048,0.0,0.5714285714285714,0.7619047619047619,0.9523809523809523,0.6666666666666666,0.8,0.9,0.75,10000,0.25,True,0.26086338707193424,0.2005833387374878,678.2682957410813,0.04303820133209228,stand+SDML+kNN,sonar
55,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.7727272727272727,0.0,0.8571428571428571,0.8571428571428571,0.9523809523809523,0.8095238095238095,0.9047619047619048,0.7619047619047619,0.8,0.85,0.75,10000,0.25,False,0.2581936647849293,0.20423030853271484,679.5202449321747,0.0435997486114502,stand+SDML+kNN,sonar
56,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.7,0.9047619047619048,0.7619047619047619,1.0,0.0,0.9047619047619048,0.6666666666666666,0.9,0.0,0.75,100000,0.01,True,0.35158579462032413,0.2078772783279419,705.7251519918442,0.04409503936767578,stand+SDML+kNN,sonar
57,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.95,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.8,0.9,0.75,100000,0.01,False,0.08315836187692377,0.21152424812316895,732.0979633808136,0.04472150802612305,stand+SDML+kNN,sonar
58,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.9090909090909091,0.7,0.9047619047619048,0.7619047619047619,1.0,0.8095238095238095,0.9047619047619048,0.6666666666666666,0.9,0.65,0.75,100000,0.05,True,0.11462886508023144,0.215171217918396,758.2279264450074,0.04535071849822998,stand+SDML+kNN,sonar
59,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,1,0,0.8636363636363636,0.95,0.7142857142857143,0.6666666666666666,0.7619047619047619,0.8571428571428571,0.7619047619047619,0.7619047619047619,0.8,0.9,0.75,100000,0.05,False,0.08315836187692377,0.21881818771362305,784.3205079555512,0.04597914218902588,stand+SDML+kNN,sonar
