,error,knn__n_neighbors,lsml__max_iter,lsml__num_constraints,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
47,,4,1000,320,0.7161458333333334,0.7792207792207793,0.6973684210526315,0.6363636363636364,0.7272727272727273,0.7662337662337663,0.7402597402597403,0.7272727272727273,0.7142857142857143,0.7402597402597403,0.631578947368421,0.04665881979923691,0.2461383819580078,153.78776822090148,0.04803025722503662,LSML+kNN,pima-indians-diabetes
48,,8,50,40,0.7291666666666666,0.7792207792207793,0.7368421052631579,0.6493506493506493,0.7272727272727273,0.7922077922077922,0.6883116883116883,0.7142857142857143,0.7662337662337663,0.7662337662337663,0.6710526315789473,0.0457475721581825,0.25126626491546633,154.36715650558472,0.04874694347381592,LSML+kNN,pima-indians-diabetes
49,,8,50,80,0.7239583333333334,0.8051948051948052,0.7368421052631579,0.6493506493506493,0.7012987012987013,0.7662337662337663,0.6883116883116883,0.7142857142857143,0.7662337662337663,0.7662337662337663,0.6447368421052632,0.05083991676168347,0.2563941478729248,155.2093935251236,0.049460840225219724,LSML+kNN,pima-indians-diabetes
50,,8,50,160,0.7278645833333334,0.8051948051948052,0.7105263157894737,0.6493506493506493,0.7272727272727273,0.7792207792207793,0.6883116883116883,0.7142857142857143,0.7792207792207793,0.7662337662337663,0.6578947368421053,0.05083005686287952,0.2615220308303833,156.16284759044646,0.05017402172088623,LSML+kNN,pima-indians-diabetes
51,,8,50,320,0.7291666666666666,0.7922077922077922,0.7368421052631579,0.6493506493506493,0.7272727272727273,0.7792207792207793,0.6883116883116883,0.7272727272727273,0.7792207792207793,0.7662337662337663,0.6447368421052632,0.0505896134660664,0.2666499137878418,157.26471269130707,0.05089104175567627,LSML+kNN,pima-indians-diabetes
52,,8,250,40,0.7330729166666666,0.7792207792207793,0.7236842105263158,0.6493506493506493,0.7012987012987013,0.7922077922077922,0.6883116883116883,0.7662337662337663,0.7922077922077922,0.7532467532467533,0.6842105263157895,0.04809192030813414,0.2717777967453003,158.7017853975296,0.051607704162597655,LSML+kNN,pima-indians-diabetes
53,,8,250,80,0.73046875,0.7792207792207793,0.6973684210526315,0.6883116883116883,0.7402597402597403,0.7532467532467533,0.6883116883116883,0.7532467532467533,0.7662337662337663,0.7662337662337663,0.6710526315789473,0.03774754259747596,0.2769056797027588,160.42783479690553,0.05232324600219727,LSML+kNN,pima-indians-diabetes
54,,8,250,160,0.7265625,0.7792207792207793,0.7236842105263158,0.6623376623376623,0.7142857142857143,0.7662337662337663,0.7012987012987013,0.7142857142857143,0.7792207792207793,0.7532467532467533,0.6710526315789473,0.039982181345969786,0.2820335626602173,162.60951514244078,0.05304088592529297,LSML+kNN,pima-indians-diabetes
55,,8,250,320,0.73046875,0.7922077922077922,0.7236842105263158,0.6623376623376623,0.7142857142857143,0.7532467532467533,0.7012987012987013,0.7402597402597403,0.7922077922077922,0.7532467532467533,0.6710526315789473,0.042529772746946026,0.28716144561767576,165.48468375205994,0.05375373363494873,LSML+kNN,pima-indians-diabetes
56,,8,500,40,0.71875,0.7792207792207793,0.6842105263157895,0.6623376623376623,0.7272727272727273,0.7662337662337663,0.7012987012987013,0.7272727272727273,0.7662337662337663,0.7272727272727273,0.6447368421052632,0.043060034365962854,0.2922893285751343,167.95126473903656,0.05447001457214355,LSML+kNN,pima-indians-diabetes
