,cmaes__knn_weights,cmaes__metric,cmaes__n_gen,cmaes__n_neighbors,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
35,distance,diagonal,1000,16,,1,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.030550504633038926,0.17959213256835938,6889.520810627937,0.03341820240020752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
36,distance,full,100,1,,1,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.04268749491621898,0.18458080291748047,6938.289488887787,0.03391618728637695,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
37,distance,full,100,4,,1,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.8666666666666667,0.039999999999999994,0.18956947326660156,6985.669900417328,0.034417128562927245,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
38,distance,full,100,8,,1,0.9533333333333334,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.030550504633038926,0.19455814361572266,7032.9529964208605,0.034919238090515135,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
39,distance,full,100,16,,1,0.9666666666666667,1.0,0.9333333333333333,1.0,0.8666666666666667,1.0,0.9333333333333333,1.0,1.0,1.0,0.9333333333333333,0.04472135954999579,0.19954681396484375,7080.352223873138,0.03541908264160156,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
40,distance,full,250,1,,1,0.94,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.046666666666666655,0.20453548431396484,7197.768809866905,0.03592503070831299,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
41,distance,full,250,4,,1,0.9466666666666667,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,1.0,0.8666666666666667,0.039999999999999994,0.20952415466308594,7315.452237486839,0.03642740249633789,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
42,distance,full,250,8,,1,0.92,0.8666666666666667,0.9333333333333333,1.0,0.8,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8,0.07180219742846004,0.21451282501220703,7433.431977558136,0.036928868293762206,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
43,distance,full,250,16,,1,0.94,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.035901098714230015,0.21950149536132812,7551.915652608872,0.03742778301239014,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
44,distance,full,1000,1,,1,0.9533333333333334,1.0,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,1.0,0.8666666666666667,0.052068331172711015,0.22449016571044922,8021.463802599907,0.0379302978515625,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
45,distance,full,1000,4,,1,0.9333333333333333,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,1.0,1.0,0.8666666666666667,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.05163977794943221,0.2294788360595703,8492.627613425255,0.038436174392700195,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
46,distance,full,1000,8,,1,0.9333333333333333,0.9333333333333333,0.8,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.8666666666666667,1.0,0.8666666666666667,0.06666666666666665,0.2344675064086914,8965.228291416168,0.038936185836791995,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
47,distance,full,1000,16,,1,0.9266666666666666,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,0.8,0.05537749241945382,0.2394561767578125,9438.331919264794,0.03944101333618164,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,stand+CMAES+kNN,iris
48,uniform,diagonal,100,1,,2,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.8666666666666667,0.04268749491621898,0.2444448471069336,9478.163230514527,0.0399399995803833,0.9762962962962963,0.9925925925925926,0.9629629629629629,0.9703703703703703,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.007978021936495572,stand+CMAES+kNN,iris
49,uniform,diagonal,100,4,,2,0.9466666666666667,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.03999999999999999,0.2494335174560547,9518.308035588265,0.04043543338775635,0.9711111111111111,0.9851851851851852,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9629629629629629,0.9629629629629629,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.006153054713272657,stand+CMAES+kNN,iris
50,uniform,diagonal,100,8,,2,0.9533333333333334,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.030550504633038926,0.2544221878051758,9558.76805934906,0.040932440757751466,0.9785185185185186,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.003989010968247786,stand+CMAES+kNN,iris
51,uniform,diagonal,100,16,,2,0.9466666666666667,0.8666666666666667,1.0,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.8666666666666667,0.04988876515698587,0.2594108581542969,9599.71499581337,0.04143433570861817,0.9755555555555555,0.9851851851851852,0.9555555555555556,0.9703703703703703,0.9777777777777777,0.9851851851851852,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9851851851851852,0.9851851851851852,0.009398946326258893,stand+CMAES+kNN,iris
52,uniform,diagonal,250,1,,2,0.9533333333333334,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.04268749491621898,0.26439952850341797,9699.270744156838,0.041949009895324706,0.9740740740740741,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9629629629629629,0.9629629629629629,0.9777777777777777,0.005972042776517453,stand+CMAES+kNN,iris
53,uniform,diagonal,250,4,,2,0.9466666666666667,0.8666666666666667,1.0,1.0,0.8,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.9333333333333333,0.06531972647421808,0.26938819885253906,9800.123728919029,0.0424468994140625,0.9711111111111111,0.9777777777777777,0.9629629629629629,0.9703703703703703,0.9555555555555556,0.9851851851851852,0.9777777777777777,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9851851851851852,0.009629629629629625,stand+CMAES+kNN,iris
54,uniform,diagonal,250,8,,2,0.9333333333333333,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.8666666666666667,0.04216370213557838,0.27437686920166016,9901.265440583229,0.04294397830963135,0.9740740740740741,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9629629629629629,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.9851851851851852,0.9629629629629629,0.9703703703703703,0.008281733249999234,stand+CMAES+kNN,iris
55,uniform,diagonal,250,16,,2,0.96,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,1.0,0.8666666666666667,0.044221663871405324,0.27936553955078125,10002.184941244126,0.043438386917114255,0.9681481481481482,0.9703703703703703,0.9629629629629629,0.9703703703703703,0.9481481481481482,0.9777777777777777,0.9851851851851852,0.9555555555555556,0.9703703703703703,0.9703703703703703,0.9703703703703703,0.009965647442276801,stand+CMAES+kNN,iris
56,uniform,diagonal,1000,1,,2,0.9333333333333333,0.8,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.8666666666666667,0.059628479399994376,0.28435420989990234,10398.803487443924,0.04393434524536133,0.9755555555555555,0.9851851851851852,0.9851851851851852,0.9703703703703703,0.9851851851851852,0.9777777777777777,0.9777777777777777,0.9555555555555556,0.9703703703703703,0.9629629629629629,0.9851851851851852,0.009965647442276813,stand+CMAES+kNN,iris
57,uniform,diagonal,1000,4,,2,0.9466666666666667,0.8666666666666667,1.0,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.04988876515698587,0.28934288024902344,10800.58715171814,0.04443345069885254,0.9748148148148148,0.9851851851851852,0.9703703703703703,0.9777777777777777,0.9629629629629629,0.9777777777777777,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9851851851851852,0.006789001029564218,stand+CMAES+kNN,iris
58,uniform,diagonal,1000,8,,2,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,1.0,0.9333333333333333,0.9333333333333333,0.8,0.05163977794943222,0.29433155059814453,11204.632888722419,0.04493284225463867,0.9696296296296296,0.9703703703703703,0.9777777777777777,0.9629629629629629,0.9777777777777777,0.9777777777777777,0.9555555555555556,0.9777777777777777,0.9703703703703703,0.9629629629629629,0.9629629629629629,0.007733560376970768,stand+CMAES+kNN,iris
59,uniform,diagonal,1000,16,,2,0.9466666666666667,0.8666666666666667,1.0,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.03999999999999999,0.2993202209472656,11612.352327537537,0.04543051719665527,0.9711111111111111,0.9851851851851852,0.9629629629629629,0.9703703703703703,0.9629629629629629,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9629629629629629,0.9629629629629629,0.9777777777777777,0.007733560376970789,stand+CMAES+kNN,iris
60,uniform,full,100,1,,2,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.8666666666666667,0.9333333333333333,0.8666666666666667,1.0,0.9333333333333333,1.0,0.8666666666666667,0.05163977794943221,0.3043088912963867,11661.872668790817,0.04593350887298584,0.9703703703703703,0.9851851851851852,0.9851851851851852,0.9555555555555556,0.9851851851851852,0.9777777777777777,0.9407407407407408,0.9703703703703703,0.9703703703703703,0.9777777777777777,0.9555555555555556,0.014439695325642885,stand+CMAES+kNN,iris
61,uniform,full,100,4,,2,0.9466666666666667,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.03999999999999999,0.3092975616455078,11709.184564304353,0.04643282890319824,0.9762962962962963,0.9925925925925926,0.9851851851851852,0.9777777777777777,0.9555555555555556,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.009251848886516133,stand+CMAES+kNN,iris
62,uniform,full,100,8,,2,0.94,0.9333333333333333,0.9333333333333333,1.0,0.9333333333333333,1.0,0.9333333333333333,0.8666666666666667,0.8666666666666667,1.0,0.9333333333333333,0.046666666666666655,0.3142862319946289,11756.361355233192,0.04693009853363037,0.9755555555555555,0.9851851851851852,0.9851851851851852,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9555555555555556,0.9777777777777777,0.008148148148148132,stand+CMAES+kNN,iris
