,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,technique,dataset
125,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08975272178649903,0.35271511077880857,0.0165194034576416,RCA+kNN,ionosphere
126,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,2,50,0.0,0.0,0.0,0.0,0.0,0.6944444444444444,0.0,0.7058823529411765,0.0,0.6470588235294118,0.31305419908505105,0.09046504497528077,0.3581000804901123,0.017079615592956544,RCA+kNN,ionosphere
127,Cascading:low >= high,8,0,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0911773681640625,0.3620579481124878,0.017079615592956544,RCA+kNN,ionosphere
128,Cascading:low >= high,8,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09188969135284424,0.36601717472076417,0.017079615592956544,RCA+kNN,ionosphere
129,Cascading:low >= high,8,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09260201454162598,0.3700892448425293,0.017079615592956544,RCA+kNN,ionosphere
130,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09331433773040772,0.3718418598175049,0.017607879638671876,RCA+kNN,ionosphere
131,Cascading:low >= high,8,0,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09402666091918946,0.37476861476898193,0.017607879638671876,RCA+kNN,ionosphere
132,Cascading:low >= high,8,0,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09473898410797119,0.3776413440704346,0.017607879638671876,RCA+kNN,ionosphere
133,Cascading:low >= high,8,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09545130729675293,0.38050992488861085,0.017607879638671876,RCA+kNN,ionosphere
134,Cascading:low >= high,8,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09616363048553467,0.38340158462524415,0.017607879638671876,RCA+kNN,ionosphere
135,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,5,10,0.0,0.8235294117647058,0.0,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.31513508390413536,0.09687595367431641,0.38523743152618406,0.018112826347351074,RCA+kNN,ionosphere
136,Cascading:low >= high,8,0,5,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09758827686309815,0.3873235464096069,0.018112826347351074,RCA+kNN,ionosphere
137,Cascading:low >= high,8,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09830060005187988,0.38985021114349366,0.018112826347351074,RCA+kNN,ionosphere
138,Cascading:low >= high,8,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09901292324066162,0.3918701410293579,0.018112826347351074,RCA+kNN,ionosphere
139,Cascading:low >= high,8,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09972524642944336,0.39385061264038085,0.018112826347351074,RCA+kNN,ionosphere
140,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,7,10,0.75,0.0,0.6388888888888888,0.6944444444444444,0.7222222222222222,0.0,0.7142857142857143,0.6764705882352942,0.8235294117647058,0.0,0.33176401703898756,0.1004375696182251,0.39566597938537595,0.01859560012817383,RCA+kNN,ionosphere
141,Cascading:low >= high,8,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10114989280700684,0.39726929664611815,0.01859560012817383,RCA+kNN,ionosphere
142,Cascading:low >= high,8,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10186221599578857,0.39890403747558595,0.01859560012817383,RCA+kNN,ionosphere
143,Cascading:low >= high,8,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10257453918457031,0.40056624412536623,0.01859560012817383,RCA+kNN,ionosphere
144,Cascading:low >= high,8,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10328686237335205,0.4021690845489502,0.01859560012817383,RCA+kNN,ionosphere
145,"Input contains NaN, infinity or a value too large for dtype('float64').",8,0,10,10,0.0,0.7058823529411765,0.0,0.6388888888888888,0.75,0.0,0.0,0.0,0.0,0.0,0.32095829214706745,0.10399918556213379,0.4044638633728027,0.0192779541015625,RCA+kNN,ionosphere
146,Cascading:low >= high,8,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10471150875091553,0.40588769912719724,0.0192779541015625,RCA+kNN,ionosphere
147,Cascading:low >= high,8,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10542383193969726,0.4071786642074585,0.0192779541015625,RCA+kNN,ionosphere
148,Cascading:low >= high,8,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106136155128479,0.408524227142334,0.0192779541015625,RCA+kNN,ionosphere
149,Cascading:low >= high,8,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10684847831726074,0.4098156690597534,0.0192779541015625,RCA+kNN,ionosphere
150,Cascading:low >= high,8,0,16,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10756080150604248,0.4114387989044189,0.0192779541015625,RCA+kNN,ionosphere
151,Cascading:low >= high,8,0,16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10827312469482422,0.4126619577407837,0.0192779541015625,RCA+kNN,ionosphere
152,Cascading:low >= high,8,0,16,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10898544788360595,0.41374688148498534,0.0192779541015625,RCA+kNN,ionosphere
153,Cascading:low >= high,8,0,16,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10969777107238769,0.4160998106002808,0.0192779541015625,RCA+kNN,ionosphere
154,Cascading:low >= high,8,0,16,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11041009426116943,0.41812891960144044,0.0192779541015625,RCA+kNN,ionosphere
155,Cascading:low >= high,8,0,32,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11112241744995117,0.41935052871704104,0.0192779541015625,RCA+kNN,ionosphere
156,Cascading:low >= high,8,0,32,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11183474063873292,0.4205186367034912,0.0192779541015625,RCA+kNN,ionosphere
157,Cascading:low >= high,8,0,32,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11254706382751464,0.42180485725402833,0.0192779541015625,RCA+kNN,ionosphere
158,Cascading:low >= high,8,0,32,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11325938701629638,0.42295131683349607,0.0192779541015625,RCA+kNN,ionosphere
159,Cascading:low >= high,8,0,32,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11397171020507812,0.42433938980102537,0.0192779541015625,RCA+kNN,ionosphere
160,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11468403339385987,0.4259512186050415,0.01980435848236084,RCA+kNN,ionosphere
161,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,1,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11539635658264161,0.4312678575515747,0.02030313014984131,RCA+kNN,ionosphere
162,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,1,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11610867977142333,0.4407702922821045,0.020801353454589843,RCA+kNN,ionosphere
163,Cascading:low >= high,16,0,1,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11682100296020508,0.4496659755706787,0.020801353454589843,RCA+kNN,ionosphere
164,Cascading:low >= high,16,0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11753332614898682,0.45717360973358157,0.020801353454589843,RCA+kNN,ionosphere
165,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,2,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11824564933776856,0.45879995822906494,0.021299004554748535,RCA+kNN,ionosphere
166,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,2,50,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.7058823529411765,0.0,0.6764705882352942,0.31312595900899953,0.1189579725265503,0.46418492794036864,0.021809101104736328,RCA+kNN,ionosphere
167,Cascading:low >= high,16,0,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11967029571533203,0.46814279556274413,0.021809101104736328,RCA+kNN,ionosphere
168,Cascading:low >= high,16,0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12038261890411377,0.4721020221710205,0.021809101104736328,RCA+kNN,ionosphere
169,Cascading:low >= high,16,0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12109494209289551,0.4761740922927856,0.021809101104736328,RCA+kNN,ionosphere
170,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12180726528167725,0.4779267072677612,0.022309637069702147,RCA+kNN,ionosphere
171,Cascading:low >= high,16,0,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12251958847045899,0.4808534622192383,0.022309637069702147,RCA+kNN,ionosphere
172,Cascading:low >= high,16,0,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12323191165924072,0.4837261915206909,0.022309637069702147,RCA+kNN,ionosphere
173,Cascading:low >= high,16,0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12394423484802246,0.48659477233886717,0.022309637069702147,RCA+kNN,ionosphere
174,Cascading:low >= high,16,0,3,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1246565580368042,0.48948643207550047,0.022309637069702147,RCA+kNN,ionosphere
175,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,5,10,0.0,0.8235294117647058,0.0,0.0,0.7222222222222222,0.0,0.0,0.0,0.0,0.0,0.30997916364101014,0.12536888122558593,0.49132227897644043,0.022815871238708495,RCA+kNN,ionosphere
176,Cascading:low >= high,16,0,5,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12608120441436768,0.4934083938598633,0.022815871238708495,RCA+kNN,ionosphere
177,Cascading:low >= high,16,0,5,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1267935276031494,0.49593505859375,0.022815871238708495,RCA+kNN,ionosphere
178,Cascading:low >= high,16,0,5,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12750585079193116,0.4979549884796143,0.022815871238708495,RCA+kNN,ionosphere
179,Cascading:low >= high,16,0,5,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1282181739807129,0.4999354600906372,0.022815871238708495,RCA+kNN,ionosphere
180,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,7,10,0.6388888888888888,0.0,0.6388888888888888,0.6666666666666666,0.6944444444444444,0.0,0.7142857142857143,0.6764705882352942,0.7058823529411765,0.0,0.3109051105721188,0.12893049716949462,0.5017508268356323,0.023291540145874024,RCA+kNN,ionosphere
181,Cascading:low >= high,16,0,7,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12964282035827637,0.5033541440963745,0.023291540145874024,RCA+kNN,ionosphere
182,Cascading:low >= high,16,0,7,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1303551435470581,0.5049888849258423,0.023291540145874024,RCA+kNN,ionosphere
183,Cascading:low >= high,16,0,7,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13106746673583985,0.5066510915756226,0.023291540145874024,RCA+kNN,ionosphere
184,Cascading:low >= high,16,0,7,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13177978992462158,0.5082539319992065,0.023291540145874024,RCA+kNN,ionosphere
185,"Input contains NaN, infinity or a value too large for dtype('float64').",16,0,10,10,0.0,0.6470588235294118,0.0,0.6388888888888888,0.75,0.0,0.0,0.0,0.0,0.0,0.3122268125390282,0.1324921131134033,0.5105487108230591,0.02379746437072754,RCA+kNN,ionosphere
186,Cascading:low >= high,16,0,10,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13320443630218506,0.5119725465774536,0.02379746437072754,RCA+kNN,ionosphere
187,Cascading:low >= high,16,0,10,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339167594909668,0.5132635116577149,0.02379746437072754,RCA+kNN,ionosphere
188,Cascading:low >= high,16,0,10,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13462908267974855,0.5146090745925903,0.02379746437072754,RCA+kNN,ionosphere
189,Cascading:low >= high,16,0,10,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13534140586853027,0.5159005165100098,0.02379746437072754,RCA+kNN,ionosphere
