,error,knn__n_neighbors,mean,rca__chunk_size,rca__num_chunks,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
44,Cascading:Unable to make 1000 chunks of 1 examples each,2,0.0,1,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14434576034545898,0.2669630765914917,0.015138196945190429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
45,Cascading:Unable to make 1000 chunks of 1 examples each,2,0.7266666666666667,2,10,0.6666666666666666,0.9333333333333333,0.8666666666666667,0.5333333333333333,0.6666666666666666,0.6666666666666666,0.5333333333333333,1.0,0.7333333333333333,0.6666666666666666,0.15040685563571304,0.1475534439086914,0.2704453468322754,0.016315793991088866,0.9807407407407407,0.9777777777777777,0.9851851851851852,0.9851851851851852,0.9851851851851852,1.0,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.9703703703703703,0.9777777777777777,0.008248539796785229,RCA+kNN,iris
46,Cascading:Unable to make 1000 chunks of 1 examples each,2,0.7533333333333333,2,50,0.8666666666666667,0.6666666666666666,0.8,0.5333333333333333,0.9333333333333333,0.7333333333333333,0.9333333333333333,0.5333333333333333,0.8666666666666667,0.6666666666666666,0.14313940369055927,0.15076112747192383,0.2804040193557739,0.017282891273498534,0.9807407407407407,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9851851851851852,0.9703703703703703,0.9925925925925926,0.9777777777777777,0.9629629629629629,0.9777777777777777,0.008248539796785229,RCA+kNN,iris
47,Cascading:Unable to make 100 chunks of 2 examples each,2,0.0,2,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15396881103515625,0.2862278938293457,0.017282891273498534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
48,Cascading:Unable to make 500 chunks of 2 examples each,2,0.0,2,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15717649459838867,0.2923304319381714,0.017282891273498534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
49,Cascading:Unable to make 1000 chunks of 2 examples each,2,0.0,2,1000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1603841781616211,0.2981388568878174,0.017282891273498534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
50,Cascading:Unable to make 1000 chunks of 2 examples each,2,0.7266666666666667,3,10,0.8,0.7333333333333333,0.3333333333333333,0.7333333333333333,0.7333333333333333,0.3333333333333333,0.8666666666666667,0.8666666666666667,1.0,0.8666666666666667,0.21176506899024788,0.16359186172485352,0.3012197256088257,0.017789506912231447,0.9814814814814815,0.9851851851851852,0.9703703703703703,0.9777777777777777,0.9851851851851852,0.9925925925925926,0.9629629629629629,0.9925925925925926,0.9851851851851852,0.9777777777777777,0.9851851851851852,0.008919699687994307,RCA+kNN,iris
51,Cascading:Unable to make 50 chunks of 3 examples each,2,0.0,3,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16679954528808594,0.3058298587799072,0.017789506912231447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
52,Cascading:Unable to make 100 chunks of 3 examples each,2,0.0,3,100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17000722885131836,0.3106138467788696,0.017789506912231447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
53,Cascading:Unable to make 500 chunks of 3 examples each,2,0.0,3,500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17321491241455078,0.31641101837158203,0.017789506912231447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,RCA+kNN,iris
