,error,jdeknn__f__n_neighbors,jdeknn__f__weights,jdeknn__s__n_gen,jdeknn__transformer,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
12,,4,uniform,100,full,1,0.9216,0.9047619047619048,0.9,0.9682539682539683,0.9365079365079365,0.9047619047619048,0.9523809523809523,0.873015873015873,0.9047619047619048,1.0,0.8688524590163934,0.039939930532643546,0.033612823486328124,757.6644104003906,0.018909287452697755,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
13,,4,uniform,100,diagonal,1,0.7888,0.7777777777777778,0.7166666666666667,0.7777777777777778,0.7936507936507936,0.7936507936507936,0.8412698412698413,0.8095238095238095,0.8095238095238095,0.8095238095238095,0.7540983606557377,0.03276723327235544,0.03619842529296875,766.748050570488,0.020101046562194823,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
14,,4,uniform,250,full,1,0.9344,0.9841269841269841,0.9166666666666666,0.9682539682539683,0.9206349206349206,0.8888888888888888,0.9365079365079365,0.9523809523809523,0.873015873015873,0.9682539682539683,0.9344262295081968,0.03381695380931037,0.038784027099609375,857.6703387737274,0.021275973320007323,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
15,,4,uniform,250,diagonal,1,0.7808,0.7619047619047619,0.7,0.7301587301587301,0.8095238095238095,0.8571428571428571,0.873015873015873,0.7777777777777778,0.7619047619047619,0.746031746031746,0.7868852459016393,0.0512034711723658,0.04136962890625,880.2772856473923,0.02246224880218506,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
16,,4,uniform,500,full,1,0.9568,0.9841269841269841,0.8833333333333333,0.9682539682539683,0.9523809523809523,0.9682539682539683,0.9365079365079365,0.9523809523809523,0.9841269841269841,1.0,0.9344262295081968,0.03157395146951747,0.043955230712890626,1060.3763227701188,0.0236530065536499,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
17,,4,uniform,500,diagonal,1,0.7744,0.8095238095238095,0.7,0.7777777777777778,0.8095238095238095,0.8412698412698413,0.7777777777777778,0.7936507936507936,0.7619047619047619,0.7301587301587301,0.7377049180327869,0.04040475855291763,0.04654083251953125,1105.5132704019547,0.02486557960510254,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
18,,4,distance,100,full,1,0.952,0.9841269841269841,0.9166666666666666,0.9206349206349206,0.9523809523809523,0.9682539682539683,0.9523809523809523,0.8888888888888888,0.9841269841269841,1.0,0.9508196721311475,0.03293795724634988,0.04912643432617188,1143.5128894090653,0.026048564910888673,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
19,,4,distance,100,diagonal,1,0.7872,0.8095238095238095,0.7666666666666667,0.7619047619047619,0.8412698412698413,0.8253968253968254,0.8253968253968254,0.746031746031746,0.7777777777777778,0.7777777777777778,0.7377049180327869,0.03423865804424512,0.0517120361328125,1152.9253350019455,0.02729027271270752,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
20,,4,distance,250,full,1,0.9584,0.9682539682539683,0.9166666666666666,0.9523809523809523,0.9523809523809523,0.9682539682539683,0.9206349206349206,0.9523809523809523,0.9841269841269841,0.9841269841269841,0.9836065573770492,0.023301814423447927,0.05429763793945312,1247.2212949037553,0.028481340408325194,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
21,,4,distance,250,diagonal,1,0.7616,0.7777777777777778,0.6833333333333333,0.7936507936507936,0.7619047619047619,0.7777777777777778,0.8095238095238095,0.7777777777777778,0.7301587301587301,0.746031746031746,0.7540983606557377,0.03394185721542978,0.05688323974609375,1270.689223742485,0.02969181537628174,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
22,,4,distance,500,full,1,0.9584,0.9841269841269841,0.9166666666666666,0.9682539682539683,0.9523809523809523,0.9523809523809523,0.9365079365079365,0.9523809523809523,0.9841269841269841,0.9841269841269841,0.9508196721311475,0.021140764368362534,0.059468841552734374,1458.3450621843338,0.031130599975585937,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
23,,4,distance,500,diagonal,1,0.7904,0.7777777777777778,0.8,0.7619047619047619,0.8095238095238095,0.8253968253968254,0.8253968253968254,0.7619047619047619,0.7936507936507936,0.746031746031746,0.8032786885245902,0.026144996829657555,0.062054443359375,1505.316536951065,0.03236896991729736,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
24,,8,uniform,100,full,1,0.9264,0.9841269841269841,0.9166666666666666,0.9523809523809523,0.9206349206349206,0.873015873015873,0.9047619047619048,0.9047619047619048,0.9841269841269841,0.9682539682539683,0.8524590163934426,0.04297942087076424,0.06464004516601562,1544.6862820148467,0.033571052551269534,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
25,,8,uniform,100,diagonal,1,0.776,0.7777777777777778,0.8166666666666667,0.7301587301587301,0.7619047619047619,0.8253968253968254,0.7301587301587301,0.7777777777777778,0.746031746031746,0.8253968253968254,0.7704918032786885,0.034452630378764386,0.06722564697265625,1554.6935751914978,0.03440067768096924,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
26,,8,uniform,250,full,1,0.9328,0.9841269841269841,0.9166666666666666,0.9047619047619048,0.9682539682539683,0.9682539682539683,0.9365079365079365,0.9206349206349206,0.9841269841269841,0.8888888888888888,0.8524590163934426,0.041680692671007165,0.06981124877929687,1652.753598022461,0.035048627853393556,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
27,,8,uniform,250,diagonal,1,0.7728,0.7619047619047619,0.7666666666666667,0.7619047619047619,0.8095238095238095,0.8253968253968254,0.746031746031746,0.7619047619047619,0.7301587301587301,0.8253968253968254,0.7377049180327869,0.033228769223965934,0.0723968505859375,1677.3156551361085,0.03571233749389648,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
28,,8,uniform,500,full,1,0.9344,0.9841269841269841,0.85,0.9682539682539683,0.9523809523809523,0.873015873015873,0.9206349206349206,0.9365079365079365,0.9841269841269841,1.0,0.8688524590163934,0.05108459923683883,0.07498245239257813,1871.9569532871246,0.03635728359222412,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
29,,8,uniform,500,diagonal,1,0.7984,0.7936507936507936,0.85,0.8253968253968254,0.7777777777777778,0.7936507936507936,0.8095238095238095,0.7777777777777778,0.8571428571428571,0.746031746031746,0.7540983606557377,0.035449219839475785,0.07756805419921875,1921.023271560669,0.03701539039611816,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
30,,8,distance,100,full,1,0.944,0.9523809523809523,0.9166666666666666,0.9682539682539683,0.9682539682539683,0.9682539682539683,0.9365079365079365,0.9365079365079365,0.8888888888888888,0.9206349206349206,0.9836065573770492,0.028011103380747106,0.08015365600585937,1962.1482342243194,0.03766353130340576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
31,,8,distance,100,diagonal,1,0.7872,0.8095238095238095,0.7166666666666667,0.7777777777777778,0.7936507936507936,0.8095238095238095,0.7936507936507936,0.8095238095238095,0.8253968253968254,0.7936507936507936,0.7377049180327869,0.032542211250356654,0.0827392578125,1972.4375591516496,0.03832519054412842,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
32,,8,distance,250,full,1,0.9632,0.9841269841269841,0.9333333333333333,0.9523809523809523,0.9523809523809523,0.9682539682539683,0.9365079365079365,0.9365079365079365,0.9841269841269841,1.0,0.9836065573770492,0.022854061798961937,0.08532485961914063,2074.4848825216295,0.038979601860046384,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,JDEkNN+kNN,balance-scale
