,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,sdml__balance_param,sdml__num_constraints,sdml__sparsity_param,sdml__use_cov,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
182,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9382022471910112,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.8888888888888888,1.0,0.9411764705882353,0.25,10000,0.25,True,0.03890867776910211,0.8750945806503296,2417.7429685115812,0.105839204788208,0.9594257178526842,0.9559748427672956,0.9567901234567902,0.9625,0.95,0.96875,0.96875,0.95,0.96875,0.95,0.9627329192546584,0.007527302728577896,stand+SDML+kNN,wine
183,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.949438202247191,0.9473684210526315,1.0,1.0,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,1.0,0.9411764705882353,0.25,10000,0.25,False,0.03891850002336625,0.8798765182495117,2418.9689316749573,0.1063735008239746,0.9525593008739076,0.9371069182389937,0.9567901234567902,0.975,0.94375,0.9625,0.95625,0.9625,0.94375,0.925,0.9627329192546584,0.014105806693753806,stand+SDML+kNN,wine
184,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.01,True,0.05719651511560092,0.8846584558486938,2444.935710453987,0.10690655708312988,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
185,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.01,False,0.05719651511560092,0.889440393447876,2471.037208914757,0.10743546485900879,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
186,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.05,True,0.05719651511560092,0.8942223310470581,2497.0413283586504,0.10796339511871338,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
187,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.05,False,0.05719651511560092,0.8990042686462403,2522.9886444807053,0.10848751068115234,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
188,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.1,True,0.05719651511560092,0.9037862062454224,2548.8130095005035,0.10901556015014649,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
189,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.1,False,0.05719651511560092,0.9085681438446045,2574.783242177963,0.1095386028289795,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
190,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.25,True,0.05719651511560092,0.9133500814437866,2600.8657333135607,0.1100611686706543,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
191,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.9473684210526315,1.0,0.8888888888888888,0.9444444444444444,0.7777777777777778,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8823529411764706,0.25,100000,0.25,False,0.05719651511560092,0.9181320190429687,2626.925965285301,0.11060185432434082,0.9556803995006242,0.9371069182389937,0.9629629629629629,0.9625,0.95,0.9625,0.9625,0.95625,0.95625,0.95,0.9565217391304348,0.007767991363126206,stand+SDML+kNN,wine
192,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9213483146067416,0.8947368421052632,0.9375,1.0,0.8888888888888888,0.8888888888888888,0.8888888888888888,0.9444444444444444,0.8333333333333334,1.0,0.9411764705882353,0.5,10000,0.01,True,0.05017307622958888,0.9229139566421509,2628.1220474720003,0.11112437248229981,0.9544319600499376,0.8930817610062893,0.9382716049382716,0.98125,0.9625,0.96875,0.96875,0.9625,0.96875,0.9625,0.937888198757764,0.024141676216596002,stand+SDML+kNN,wine
193,Cascading:Non SPD result: the system is too ill-conditioned for this solver. The system is too ill-conditioned for this solver,4,0.9375,0.9473684210526315,1.0,0.9444444444444444,0.8888888888888888,0.9444444444444444,0.9444444444444444,0.9444444444444444,0.8888888888888888,0.0,0.9411764705882353,0.5,10000,0.01,False,0.28305211285389653,0.927695894241333,2629.448727607727,0.111598801612854,0.9625520110957004,0.9433962264150944,0.9382716049382716,0.96875,0.975,0.98125,0.95625,0.975,0.95625,0.0,0.968944099378882,0.2890775207326386,stand+SDML+kNN,wine
