,cmaes__f__n_neighbors,cmaes__s__n_gen,cmaes__transformer,error,knn__n_neighbors,mean,score1,score10,score2,score3,score4,score5,score6,score7,score8,score9,std,time1,time2,time3,train_mean,train_score1,train_score10,train_score2,train_score3,train_score4,train_score5,train_score6,train_score7,train_score8,train_score9,train_std,technique,dataset
24,8,50,diagonal,,4,0.8275,0.825,1.0,0.875,0.975,1.0,0.675,1.0,0.15,0.975,0.8,0.24860862816885498,0.21405816078186035,49.39937331676483,0.02382817268371582,0.9066666666666666,0.9138888888888889,0.9805555555555555,0.9333333333333333,0.9416666666666667,0.9833333333333333,0.8805555555555555,0.9805555555555555,0.5638888888888889,0.9972222222222222,0.8916666666666667,0.12057731498457282,CMAES+kNN,gaussians
25,8,100,diagonal,,4,0.8925,0.9,1.0,0.55,0.975,0.85,0.875,0.975,0.825,1.0,0.975,0.12944593465999615,0.22262048721313477,50.97820279598236,0.024375271797180176,0.9361111111111111,0.8805555555555555,0.9888888888888889,0.775,0.9777777777777777,0.8833333333333333,0.9388888888888889,0.9916666666666667,0.9361111111111111,0.9916666666666667,0.9972222222222222,0.06801869750205854,CMAES+kNN,gaussians
26,8,250,diagonal,,4,0.8475,1.0,0.95,0.95,0.675,0.975,0.875,0.875,0.175,1.0,1.0,0.243014917237605,0.23118281364440918,54.96506953239441,0.02493133544921875,0.9108333333333334,0.9916666666666667,0.9777777777777777,0.9888888888888889,0.775,0.9861111111111112,0.9694444444444444,0.8972222222222223,0.575,0.9583333333333334,0.9888888888888889,0.1288329021122581,CMAES+kNN,gaussians
27,1,50,diagonal,,8,0.915,0.975,0.975,0.95,0.8,1.0,0.95,0.8,0.725,1.0,0.975,0.09499999999999999,0.2397451400756836,55.86154625415802,0.02548060417175293,0.9497222222222222,0.9888888888888889,0.9694444444444444,0.9833333333333333,0.8611111111111112,0.9722222222222222,0.9888888888888889,0.9111111111111111,0.8777777777777778,0.9833333333333333,0.9611111111111111,0.04568494497677395,CMAES+kNN,gaussians
28,1,100,diagonal,,8,0.9675,1.0,1.0,0.975,1.0,0.975,0.9,0.9,0.925,1.0,1.0,0.04038873605350876,0.248307466506958,57.31729531288147,0.026029682159423827,0.9786111111111111,0.9777777777777777,0.9944444444444445,0.9916666666666667,0.9944444444444445,0.9944444444444445,0.9777777777777777,0.95,0.95,0.9694444444444444,0.9861111111111112,0.01643590243609671,CMAES+kNN,gaussians
29,1,250,diagonal,,8,0.965,1.0,0.875,1.0,1.0,0.975,0.95,0.975,0.95,0.95,0.975,0.035707142142714254,0.2568697929382324,60.92884285449982,0.026587724685668945,0.9780555555555556,0.9805555555555555,0.925,0.9944444444444445,0.9944444444444445,0.9944444444444445,0.9972222222222222,0.9833333333333333,0.9611111111111111,0.9666666666666667,0.9833333333333333,0.02113485506847472,CMAES+kNN,gaussians
30,4,50,diagonal,,8,0.7775,1.0,0.225,0.95,0.4,0.9,0.925,0.95,0.75,0.925,0.75,0.2483571017708171,0.26543211936950684,61.67618143558502,0.02714385986328125,0.8180555555555555,0.9777777777777777,0.42777777777777776,0.9666666666666667,0.4,0.8638888888888889,0.9666666666666667,0.9722222222222222,0.8833333333333333,0.9444444444444444,0.7777777777777778,0.21083040548398896,CMAES+kNN,gaussians
31,4,100,diagonal,,8,0.9175,0.875,0.975,0.975,0.975,0.95,0.8,0.95,0.675,1.0,1.0,0.10003124511871277,0.27399444580078125,63.16657445430756,0.027759766578674315,0.9466666666666667,0.8888888888888888,0.9833333333333333,0.9888888888888889,0.975,0.9861111111111112,0.9277777777777778,0.9527777777777777,0.7861111111111111,0.9944444444444445,0.9833333333333333,0.062147772920776057,CMAES+kNN,gaussians
32,4,250,diagonal,,8,0.9275,1.0,0.8,0.975,0.9,0.925,0.925,0.925,0.925,1.0,0.9,0.05528336096873994,0.28255677223205566,66.94930429458618,0.028313684463500976,0.9494444444444444,0.9777777777777777,0.9388888888888889,0.9833333333333333,0.8972222222222223,0.9277777777777778,0.9833333333333333,0.9527777777777777,0.9833333333333333,0.9888888888888889,0.8611111111111112,0.04114113018127468,CMAES+kNN,gaussians
33,8,50,diagonal,,8,0.825,0.775,0.975,0.875,0.95,1.0,0.7,0.925,0.225,1.0,0.825,0.22135943621178655,0.2911190986633301,67.7210631608963,0.028860831260681154,0.8688888888888889,0.8388888888888889,0.9694444444444444,0.9,0.9138888888888889,0.9833333333333333,0.8444444444444444,0.9722222222222222,0.41944444444444445,0.9916666666666667,0.8555555555555555,0.15988421736670247,CMAES+kNN,gaussians
34,8,100,diagonal,,8,0.88,0.875,1.0,0.525,0.925,0.825,0.825,1.0,0.85,1.0,0.975,0.13683932183404007,0.2996814250946045,69.29989264011382,0.02940959930419922,0.9147222222222222,0.8583333333333333,0.9861111111111112,0.65,0.9666666666666667,0.8666666666666667,0.9138888888888889,0.9888888888888889,0.9333333333333333,0.9944444444444445,0.9888888888888889,0.10053138137902667,CMAES+kNN,gaussians
35,8,250,diagonal,,8,0.82,0.975,0.95,0.95,0.525,0.975,0.85,0.825,0.225,0.95,0.975,0.23764469276632288,0.3082437515258789,73.28675937652588,0.02996952533721924,0.8777777777777778,0.9861111111111112,0.9694444444444444,0.9916666666666667,0.6944444444444444,0.9805555555555555,0.95,0.8777777777777778,0.4222222222222222,0.9222222222222223,0.9833333333333333,0.17411150109862017,CMAES+kNN,gaussians
36,1,50,diagonal,,16,0.9225,0.975,0.975,0.95,0.825,0.975,0.9,0.875,0.775,1.0,0.975,0.07198090024443984,0.3168060779571533,74.18323609828948,0.03051736354827881,0.9422222222222222,0.9861111111111112,0.9694444444444444,0.9833333333333333,0.8722222222222222,0.975,0.9722222222222222,0.8861111111111111,0.8722222222222222,0.9611111111111111,0.9444444444444444,0.04431926816706474,CMAES+kNN,gaussians
37,1,100,diagonal,,16,0.96,0.975,1.0,0.975,1.0,0.975,0.875,0.9,0.9,1.0,1.0,0.046368092477478515,0.32536840438842773,75.63898515701294,0.03106362819671631,0.9661111111111111,0.9694444444444444,0.9916666666666667,0.9833333333333333,0.9861111111111112,0.9972222222222222,0.9694444444444444,0.9083333333333333,0.9305555555555556,0.9472222222222222,0.9777777777777777,0.027267535981795616,CMAES+kNN,gaussians
38,1,250,diagonal,,16,0.9625,1.0,0.85,1.0,1.0,1.0,0.975,0.95,0.9,0.95,1.0,0.04905354217587146,0.33393073081970215,79.25053269863129,0.03162736892700195,0.9694444444444444,0.9722222222222222,0.9166666666666666,0.9888888888888889,0.9888888888888889,0.9861111111111112,0.9944444444444445,0.9777777777777777,0.9222222222222223,0.9583333333333334,0.9888888888888889,0.02693155476342406,CMAES+kNN,gaussians
39,4,50,diagonal,,16,0.75,0.975,0.225,0.95,0.3,0.85,0.925,0.925,0.7,0.925,0.725,0.2595669470483482,0.34249305725097656,79.99787127971649,0.03218011856079102,0.8002777777777778,0.9638888888888889,0.41944444444444445,0.9527777777777777,0.39166666666666666,0.8666666666666667,0.9666666666666667,0.9722222222222222,0.825,0.9361111111111111,0.7083333333333334,0.21241356266711944,CMAES+kNN,gaussians
40,4,100,diagonal,,16,0.8875,0.9,0.9,0.975,0.95,0.925,0.825,0.925,0.475,1.0,1.0,0.1463087488839953,0.351055383682251,81.48826429843902,0.03273715972900391,0.9091666666666667,0.8611111111111112,0.9611111111111111,0.9833333333333333,0.9583333333333334,0.9694444444444444,0.8888888888888888,0.9055555555555556,0.5916666666666667,0.9916666666666667,0.9805555555555555,0.11388245239264459,CMAES+kNN,gaussians
41,4,250,diagonal,,16,0.91,0.975,0.825,0.95,0.9,0.875,0.9,0.9,0.925,1.0,0.85,0.051478150704935006,0.3596177101135254,85.27099413871765,0.033289742469787595,0.9255555555555556,0.9555555555555556,0.8944444444444445,0.9611111111111111,0.8611111111111112,0.9111111111111111,0.975,0.9,0.9722222222222222,0.9777777777777777,0.8472222222222222,0.04651098370211353,CMAES+kNN,gaussians
42,8,50,diagonal,,16,0.7775,0.6,0.925,0.875,0.85,1.0,0.625,0.975,0.25,0.975,0.7,0.22429054817356886,0.3681800365447998,86.04275300502778,0.033841419219970706,0.8283333333333334,0.7305555555555555,0.9611111111111111,0.8583333333333333,0.8805555555555555,0.95,0.7666666666666667,0.9611111111111111,0.3972222222222222,0.9611111111111111,0.8166666666666667,0.16452231639687243,CMAES+kNN,gaussians
43,8,100,diagonal,,16,0.8775,0.875,1.0,0.4,0.95,0.85,0.85,1.0,0.85,1.0,1.0,0.17191931246954195,0.3767423629760742,87.6215824842453,0.034392261505126955,0.8883333333333333,0.85,0.9777777777777777,0.5055555555555555,0.9472222222222222,0.8722222222222222,0.8777777777777778,0.9888888888888889,0.8916666666666667,0.9944444444444445,0.9777777777777777,0.13755358103052423,CMAES+kNN,gaussians
44,8,250,diagonal,,16,0.8125,0.975,0.875,0.95,0.525,0.95,0.85,0.875,0.25,0.875,1.0,0.2261774745636709,0.38530468940734863,91.60844922065735,0.034945201873779294,0.8469444444444445,0.9722222222222222,0.9527777777777777,0.9833333333333333,0.5944444444444444,0.9527777777777777,0.9055555555555556,0.8805555555555555,0.3972222222222222,0.8527777777777777,0.9777777777777777,0.1855857011440693,CMAES+kNN,gaussians
45,1,50,diagonal,,32,0.9125,0.975,0.975,0.95,0.85,0.975,0.875,0.825,0.775,0.975,0.95,0.07093130479555554,0.39386701583862305,92.50492594242095,0.035503578186035153,0.9175,0.9805555555555555,0.9638888888888889,0.9638888888888889,0.8444444444444444,0.9305555555555556,0.9611111111111111,0.8611111111111112,0.8055555555555556,0.9472222222222222,0.9166666666666666,0.05681964644576928,CMAES+kNN,gaussians
46,1,100,diagonal,,32,0.9425,0.95,1.0,0.925,1.0,0.95,0.875,0.875,0.85,1.0,1.0,0.055957573213998475,0.40242934226989746,93.96067500114441,0.03606350421905517,0.9458333333333333,0.9527777777777777,0.9916666666666667,0.9416666666666667,0.9916666666666667,0.9888888888888889,0.9416666666666667,0.9,0.8861111111111111,0.8888888888888888,0.975,0.039873449503506006,CMAES+kNN,gaussians
47,1,250,diagonal,,32,0.9325,0.95,0.825,1.0,1.0,1.0,0.975,0.925,0.75,0.9,1.0,0.08143248737451166,0.4109916687011719,97.57222254276276,0.036620259284973145,0.9466666666666667,0.9527777777777777,0.8833333333333333,0.9916666666666667,0.9861111111111112,0.9916666666666667,0.9833333333333333,0.9833333333333333,0.8027777777777778,0.9361111111111111,0.9555555555555556,0.05765210691812368,CMAES+kNN,gaussians
48,4,50,diagonal,,32,0.71,0.95,0.3,0.875,0.225,0.85,0.9,0.925,0.625,0.9,0.55,0.2567099530598687,0.4195539951324463,98.31956112384796,0.03718631267547608,0.7513888888888889,0.9472222222222222,0.3194444444444444,0.9194444444444444,0.34444444444444444,0.8666666666666667,0.9388888888888889,0.9472222222222222,0.7444444444444445,0.8916666666666667,0.5944444444444444,0.23450515933148766,CMAES+kNN,gaussians
49,4,100,diagonal,,32,0.865,0.9,0.9,0.975,0.95,0.925,0.8,0.825,0.375,1.0,1.0,0.17542804792848832,0.4281163215637207,99.80995414257049,0.037727189064025876,0.8744444444444445,0.8527777777777777,0.95,0.9611111111111111,0.9333333333333333,0.925,0.8305555555555556,0.875,0.4638888888888889,0.9916666666666667,0.9611111111111111,0.1454123553430717,CMAES+kNN,gaussians
50,4,250,diagonal,,32,0.895,0.95,0.775,0.95,0.925,0.9,0.9,0.85,0.9,0.95,0.85,0.05338539126015654,0.4366786479949951,103.59268398284912,0.03828420639038086,0.9088888888888889,0.9305555555555556,0.85,0.925,0.8583333333333333,0.9055555555555556,0.9583333333333334,0.875,0.9583333333333334,0.9861111111111112,0.8416666666666667,0.04825344611246328,CMAES+kNN,gaussians
51,8,50,diagonal,,32,0.71,0.425,0.9,0.775,0.85,0.975,0.6,0.875,0.2,0.925,0.575,0.23984369910422912,0.44524097442626953,104.36444284915925,0.03884067535400391,0.775,0.5583333333333333,0.9,0.8027777777777778,0.8722222222222222,0.9166666666666666,0.7277777777777777,0.9583333333333334,0.36944444444444446,0.9305555555555556,0.7138888888888889,0.17919573407620817,CMAES+kNN,gaussians
52,8,100,diagonal,,32,0.8625,0.9,0.975,0.35,0.925,0.85,0.825,0.975,0.825,1.0,1.0,0.18277376726434244,0.45380330085754395,105.94327232837676,0.03939695358276367,0.8666666666666667,0.8555555555555555,0.9694444444444444,0.4222222222222222,0.9111111111111111,0.8555555555555555,0.8416666666666667,0.9805555555555555,0.8694444444444445,0.9916666666666667,0.9694444444444444,0.1581480397258714,CMAES+kNN,gaussians
53,8,250,diagonal,,32,0.775,0.975,0.875,0.975,0.4,0.925,0.775,0.825,0.2,0.8,1.0,0.25248762345905196,0.46236562728881836,109.93013906478882,0.039957284927368164,0.8152777777777778,0.9638888888888889,0.9305555555555556,0.9694444444444444,0.5361111111111111,0.9361111111111111,0.8694444444444445,0.8722222222222222,0.36944444444444446,0.7555555555555555,0.95,0.19450891788245203,CMAES+kNN,gaussians
54,1,50,diagonal,,64,0.8875,1.0,0.925,0.95,0.8,0.925,0.85,0.8,0.675,0.975,0.975,0.0982662200351677,0.4709279537200928,110.82661578655242,0.04050226211547851,0.8833333333333333,0.9861111111111112,0.9361111111111111,0.9444444444444444,0.8055555555555556,0.8527777777777777,0.9388888888888889,0.8222222222222222,0.7388888888888889,0.9194444444444444,0.8888888888888888,0.0728604280478,CMAES+kNN,gaussians
55,1,100,diagonal,,64,0.9025,0.925,0.975,0.825,1.0,1.0,0.825,0.875,0.775,0.825,1.0,0.08325412902673357,0.4794902801513672,112.28236484527588,0.04105441570281983,0.9191666666666667,0.9305555555555556,0.9777777777777777,0.8777777777777778,0.9861111111111112,0.9972222222222222,0.9055555555555556,0.8611111111111112,0.8833333333333333,0.8111111111111111,0.9611111111111111,0.05841858849271764,CMAES+kNN,gaussians
56,1,250,diagonal,,64,0.905,0.95,0.8,1.0,1.0,1.0,0.975,0.875,0.575,0.9,0.975,0.1263922465976454,0.4880526065826416,115.89391238689423,0.04160757064819336,0.9194444444444444,0.9277777777777778,0.8777777777777778,0.9916666666666667,0.9944444444444445,0.9916666666666667,0.9388888888888889,0.9472222222222222,0.7027777777777777,0.8861111111111111,0.9361111111111111,0.08206441312307408,CMAES+kNN,gaussians
57,4,50,diagonal,,64,0.7025,0.925,0.3,0.875,0.3,0.85,0.875,0.925,0.55,0.925,0.5,0.248608628168855,0.496614933013916,116.64125096797943,0.04215803146362305,0.7213888888888889,0.9083333333333333,0.33611111111111114,0.8861111111111111,0.35,0.8722222222222222,0.9138888888888889,0.9,0.6277777777777778,0.875,0.5444444444444444,0.2244611173675221,CMAES+kNN,gaussians
58,4,100,diagonal,,64,0.83,0.875,0.875,0.975,0.85,0.9,0.75,0.8,0.3,1.0,0.975,0.19196353820452464,0.5051772594451904,118.13164398670196,0.04270992279052734,0.8255555555555556,0.8472222222222222,0.8972222222222223,0.9444444444444444,0.8638888888888889,0.8666666666666667,0.7666666666666667,0.7916666666666666,0.3638888888888889,0.9916666666666667,0.9222222222222223,0.16661017561146726,CMAES+kNN,gaussians
59,4,250,diagonal,,64,0.86,0.925,0.675,0.875,0.9,0.85,0.85,0.8,0.9,1.0,0.825,0.08154753215150044,0.5137395858764648,121.9143738269806,0.04327294826507568,0.8675,0.8944444444444445,0.7583333333333333,0.8694444444444445,0.8638888888888889,0.875,0.9277777777777778,0.7972222222222223,0.9138888888888889,0.9694444444444444,0.8055555555555556,0.06137631847166953,CMAES+kNN,gaussians
60,8,50,diagonal,,64,0.6625,0.425,0.775,0.75,0.85,0.8,0.525,0.85,0.25,0.875,0.525,0.2047101609593427,0.5223019123077393,122.68613269329072,0.04382503032684326,0.7055555555555556,0.4444444444444444,0.8722222222222222,0.7444444444444445,0.8166666666666667,0.8333333333333334,0.6722222222222223,0.9055555555555556,0.3277777777777778,0.9027777777777778,0.5361111111111111,0.19431344793755967,CMAES+kNN,gaussians
61,8,100,diagonal,,64,0.835,0.9,0.925,0.3,0.875,0.85,0.775,0.95,0.775,1.0,1.0,0.19371370627810514,0.5308642387390137,124.26496217250823,0.04437563419342041,0.8463888888888889,0.8416666666666667,0.9416666666666667,0.35555555555555557,0.8694444444444445,0.8527777777777777,0.8138888888888889,0.975,0.8722222222222222,0.9888888888888889,0.9527777777777777,0.17334334906960425,CMAES+kNN,gaussians
62,8,250,diagonal,,64,0.75,0.975,0.825,0.95,0.4,0.85,0.75,0.825,0.25,0.7,0.975,0.23184046238739256,0.5394265651702881,128.2518289089203,0.04492831230163574,0.7666666666666667,0.925,0.8805555555555555,0.9472222222222222,0.41944444444444445,0.9027777777777778,0.8,0.8472222222222222,0.3277777777777778,0.6888888888888889,0.9277777777777778,0.2102284178086326,CMAES+kNN,gaussians
63,1,50,diagonal,,128,0.82,1.0,0.875,0.875,0.75,0.6,0.875,0.775,0.575,0.925,0.95,0.13592277219068188,0.5479888916015625,129.1483056306839,0.045485854148864746,0.8255555555555556,0.975,0.9055555555555556,0.9166666666666666,0.7777777777777778,0.6722222222222223,0.9055555555555556,0.7166666666666667,0.625,0.8944444444444445,0.8666666666666667,0.11302381481815849,CMAES+kNN,gaussians
64,1,100,diagonal,,128,0.865,0.925,0.95,0.775,1.0,1.0,0.825,0.8,0.775,0.65,0.95,0.11079259903080169,0.5565512180328369,130.60405468940735,0.04603757858276367,0.8827777777777778,0.8916666666666667,0.9666666666666667,0.8083333333333333,0.9666666666666667,0.9972222222222222,0.8805555555555555,0.8361111111111111,0.8833333333333333,0.7,0.8972222222222223,0.08282064512704101,CMAES+kNN,gaussians
65,1,250,diagonal,,128,0.88,0.925,0.825,1.0,1.0,1.0,0.925,0.875,0.45,0.85,0.95,0.15524174696260024,0.5651135444641113,134.21560223102568,0.04659290313720703,0.8861111111111111,0.8944444444444445,0.8805555555555555,0.9916666666666667,0.9944444444444445,0.9861111111111112,0.8861111111111111,0.8833333333333333,0.6027777777777777,0.8361111111111111,0.9055555555555556,0.10776918637005756,CMAES+kNN,gaussians
